Brand,Product Name,Category,Sub-CAT,Branch,Customers,Month,Month No.,year,Sum of Volum(Kg),Number of Box,Sum of Value ($)
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2M,March,3,2024,0.225,0.038461538,0.182032258
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2M,March,3,2024,0.525,0.08974359,0.429212903
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,March,3,2024,31.775,5.431623932,26.35422581
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,March,3,2024,27.45,4.692307692,23.33653548
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,March,3,2024,12.95,2.213675214,11.0283871
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,March,3,2024,10.6,1.811965812,9.027096774
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2C,March,3,2024,2.7,0.461538462,2.299354839
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2B,March,3,2024,1.575,0.269230769,1.31471464
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2W,March,3,2024,12.15,2.076923077,9.692183573
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2M,March,3,2024,5.025,0.858974359,4.053251613
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2M,March,3,2024,1.575,0.269230769,1.274225806
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Tehran,B2M,March,3,2024,0.45,0.076923077,0.364064516
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,23.4,4.0,23.03646452
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,36.166,6.182222222,36.39711742
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,14.95,2.555555556,15.4897471
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,4.03,0.688888889,4.199458065
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,0.026,0.004444444,0.027096774
Kalleh,FRESH YOGURT 1.5% FAT 650 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2M,March,3,2024,10.348,1.768888889,9.570438334
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,March,3,2024,5.846153846,0.769230769,6.977667494
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,March,3,2024,1.388461538,0.182692308,1.655707196
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,March,3,2024,0.365384615,0.048076923,0.436104218
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2C,March,3,2024,0.073076923,0.009615385,0.087220844
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Amol,B2M,March,3,2024,4.603846154,0.605769231,5.972863108
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,11.552,1.52,13.65872258
Kalleh,Full Fat Yoghurt 1900 gr,Yogurt,Set Yogurt-Low Fat,Shiraz,B2C,March,3,2024,10.032,1.32,12.01091613
, , ,,,,March,3,2024,0.0,0.43,4.082890323
 ,Full Fat Yoghurt 1900 gr, ,Set Yogurt-Low Fat,Shiraz, ,March,3,2024,2.812,0.37,1.23163871
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,0.253846154,0.038461538,0.260545906
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,10.78846154,1.634615385,11.07320099
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,9.646153846,1.461538462,9.900744417
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,1.776923077,0.269230769,1.82382134
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,0.253846154,0.038461538,0.260545906
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,1.776923077,0.269230769,1.792555831
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,7.615384615,1.153846154,7.503722084
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,5.838461538,0.884615385,5.9691067
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,16.5,2.5,16.93548387
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,5.584615385,0.846153846,5.732009926
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,2.411538462,0.365384615,2.475186104
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,27.92307692,4.230769231,17.20972705
 ,,,,,,March,3,2024,,0.076923077,0.500248139
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,11.55,1.75,11.54739454
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,13.70769231,2.076923077,13.97568238
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,7.869230769,1.192307692,8.076923077
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,2.030769231,0.307692308,2.084367246
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,1.523076923,0.230769231,1.563275434
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2W,March,3,2024,0.126923077,0.019230769,0.123573201
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,7.425,1.125,7.390384615
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,14.34230769,2.173076923,5.74764268
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,6.346153846,0.961538462,6.513647643
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,1.523076923,0.230769231,1.563275434
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,0.507692308,0.076923077,0.521091811
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.507692308,0.076923077,0.510669975
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,7.361538462,1.115384615,7.508933002
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,4.442307692,0.673076923,4.543920596
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,2.792307692,0.423076923,2.866004963
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,March,3,2024,0.253846154,0.038461538,0.247146402
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,26.90769231,4.076923077,27.57878412
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,44.48653846,6.740384615,43.26426799
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,10.66153846,1.615384615,10.92729529
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,5.901923077,0.894230769,6.057692308
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,1.523076923,0.230769231,1.563275434
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2M,March,3,2024,21.64038462,3.278846154,21.4566067
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,8.123076923,1.230769231,8.329652605
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,4.061538462,0.615384615,4.168734491
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,3.807692308,0.576923077,3.908188586
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,2.284615385,0.346153846,2.344913151
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,March,3,2024,1.015384615,0.153846154,1.010918114
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,2.030769231,0.307692308,1.999689826
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,3.426923077,0.519230769,3.439205955
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,8.123076923,1.230769231,8.250186104
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,3.807692308,0.576923077,3.873014888
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,0.507692308,0.076923077,0.521091811
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,5.584615385,0.846153846,5.560049628
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,5.584615385,0.846153846,5.560049628
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,6.092307692,0.923076923,6.24528536
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,2.792307692,0.423076923,2.866004963
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2W,March,3,2024,18.02307692,2.730769231,17.49872278
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,9.138461538,1.384615385,9.09174938
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,7.107692308,1.076923077,7.205397022
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,4.569230769,0.692307692,4.689826303
Kalleh,Labanek Set 6% fat  1650 gr, ,Set Yogurt-Ful Fat,Mashhad,,March,3,2024,0.507692308,0.076923077,0.521091811
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,1.523076923,0.230769231,1.563275434
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,0.761538462,0.115384615,0.781637717
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,18.744,2.84,5.883870968
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.33,0.05,0.341419355
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.924,0.14,0.948387097
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,0.698076923,0.105769231,0.716501241
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,1.459615385,0.221153846,1.498138958
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,0.253846154,0.038461538,0.260545906
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2M,March,3,2024,13.45384615,2.038461538,14.79175921
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,37.63269231,5.701923077,37.89151675
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,34.01538462,5.153846154,34.88579404
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,17.26153846,2.615384615,17.71712159
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,11.42307692,1.730769231,11.72456576
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,2.728846154,0.413461538,2.800868486
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,14.46923077,2.192307692,13.96916873
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,0.507692308,0.076923077,0.500248139
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,81.23076923,12.30769231,81.23300248
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,63.27115385,9.586538462,64.90198511
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,32.04807692,4.855769231,32.8939206
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,18.59423077,2.817307692,19.08498759
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,2.665384615,0.403846154,2.73573201
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,0.761538462,0.115384615,0.736042184
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,7.615384615,1.153846154,7.386476427
 ,,,,,,March,3,2024,,0.769230769,
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,3.553846154,0.538461538,3.473076923
Kalleh,Labanek Set 6% fat  1650 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,5.013461538,0.759615385,0.846774194
Kalleh,Labanek Set 6% fat  400 gr, ,Set Yogurt-Ful Fat,Tehran,,March,3,2024,1.846153846,0.576923077,2.605459057
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,14.26153846,4.456730769,20.12717122
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,6.769230769,2.115384615,9.553349876
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,5.046153846,1.576923077,7.121588089
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,0.369230769,0.115384615,0.521091811
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,0.246153846,0.076923077,0.326550868
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,3.076923077,0.961538462,4.168734491
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,3.938461538,1.230769231,5.553101737
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,9.815384615,3.067307692,13.85235732
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,5.661538462,1.769230769,7.990074442
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,3.815384615,1.192307692,5.384615385
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2C,March,3,2024,0.123076923,0.038461538,0.17369727
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2W,March,3,2024,27.81538462,8.692307692,34.10898263
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tehran,B2M,March,3,2024,0.369230769,0.115384615,0.500248139
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,9.415384615,2.942307692,12.99081886
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,56.50769231,17.65865385,49.41774194
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,10.58461538,3.307692308,14.93796526
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,3.523076923,1.100961538,4.972084367
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2C,March,3,2024,0.861538462,0.269230769,1.215880893
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Karaj,B2W,March,3,2024,0.492307692,0.153846154,0.659057072
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,3.2,1.0,4.411042184
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,10.67692308,3.336538462,14.95707196
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,7.276923077,2.274038462,10.26985112
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,6.4,2.0,9.032258065
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Tabriz,B2C,March,3,2024,1.169230769,0.365384615,1.650124069
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.123076923,0.038461538,0.170223325
,Labanek Set 6% fat  400 gr,,Set Yogurt-Ful Fat,Arak,,March,3,2024,11.56923077,3.615384615,10.37841191
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,4.107692308,1.283653846,5.793672457
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,2.707692308,0.846153846,3.82133995
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.369230769,0.115384615,0.521091811
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,March,3,2024,0.123076923,0.038461538,0.164764268
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,15.13846154,4.730769231,21.35955335
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,54.96923077,17.17788462,61.12121588
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,18.15384615,5.673076923,25.5942928
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,14.52307692,4.538461538,20.49627792
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2C,March,3,2024,2.4,0.75,3.387096774
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Isfahan,B2M,March,3,2024,9.292307692,2.903846154,12.65297767
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,7.384615385,2.307692308,10.4044665
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,12.92307692,4.038461538,18.22779156
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,8.0,2.5,11.29032258
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,4.430769231,1.384615385,6.253101737
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,March,3,2024,0.246153846,0.076923077,0.347394541
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,March,3,2024,2.153846154,0.673076923,2.948511166
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,4.8,1.5,5.03808933
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,3.076923077,0.961538462,4.094044665
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,11.07692308,3.461538462,10.53560794
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,8.184615385,2.557692308,9.924193548
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Ahvaz,B2C,March,3,2024,1.415384615,0.442307692,1.606699752
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,7.753846154,2.423076923,5.728593548
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,1.261538462,0.394230769,1.726985112
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,1.046153846,0.326923077,1.471215881
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,0.923076923,0.288461538,1.302729529
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,5.292307692,1.653846154,7.27617866
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,6.076923077,1.899038462,8.533746898
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,5.984615385,1.870192308,8.446029777
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,2.338461538,0.730769231,3.300248139
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,March,3,2024,0.369230769,0.115384615,0.521091811
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,0.369230769,0.115384615,0.521091811
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,0.246153846,0.076923077,0.347394541
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,0.123076923,0.038461538,0.17369727
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Hamedan,B2C,March,3,2024,0.276923077,0.086538462,0.390818859
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,10.784,3.37,4.298322581
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,9.632,3.01,13.58270968
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.448,0.14,0.632258065
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,March,3,2024,0.128,0.04,0.180645161
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,March,3,2024,0.256,0.08,0.34683871
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,6.215384615,1.942307692,8.771712159
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,10.43076923,3.259615385,14.76143921
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,2.061538462,0.644230769,2.90942928
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,0.876923077,0.274038462,1.237593052
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2C,March,3,2024,0.369230769,0.115384615,0.521091811
Kalleh,Labanek Set 6% fat  400 gr,Yogurt,Set Yogurt-Ful Fat,Amol,B2M,March,3,2024,1.523076923,0.475961538,2.295914809
